TRAVEL_ID,TRIP_ID,START_VISIT_AREA_ID,END_VISIT_AREA_ID,START_DT_MIN,END_DT_MIN,MVMN_CD_1,MVMN_CD_2
f_f004423,2307140007,,2307140007,,2023-07-14 14:30,15,
f_f004423,2307140008,,2307140008,,2023-07-14 15:00,15,
f_f004423,2307140009,,2307140009,,2023-07-14 16:00,15,
f_f004423,2307140010,,2307140010,,2023-07-14 18:30,15,
f_f004423,2307150001,,2307150001,,2023-07-15 08:30,15,
f_f004423,2307150002,,2307150002,,2023-07-15 11:00,15,
f_f004423,2307150003,,2307150003,,2023-07-15 14:30,4,
f_f004423,2307150004,,2307150004,,2023-07-15 15:00,4,
f_f004423,2307150005,,2307150005,,2023-07-15 19:00,7,5
f_f004428,2307220001,2307220001,,2023-07-22 07:30,,,
f_f004428,2307220002,,2307220002,,2023-07-22 08:00,4,
f_f004428,2307220003,,2307220003,,2023-07-22 10:00,7,
f_f004428,2307220004,,2307220004,,2023-07-22 10:30,4,
f_f004428,2307220005,,2307220005,,2023-07-22 11:30,15,
f_f004428,2307220006,,2307220006,,2023-07-22 12:00,15,
f_f004428,2307220007,,2307220007,,2023-07-22 12:30,15,
f_f004428,2307220008,,2307220008,,2023-07-22 15:00,15,
f_f004428,2307220009,,2307220009,,2023-07-22 17:30,4,
f_f004428,2307220010,,2307220010,,2023-07-22 17:30,15,
f_f004428,2307220011,,2307220011,,2023-07-22 18:30,15,
f_f004428,2307220012,,2307220012,,2023-07-22 19:00,15,
f_f004428,2307220013,,2307220013,,2023-07-22 19:30,15,
f_f004428,2307220014,,2307220014,,2023-07-22 20:30,15,
f_f004428,2307220015,,2307220015,,2023-07-22 21:00,4,
f_f004428,2307230001,,2307230001,,2023-07-23 11:30,15,
f_f004428,2307230002,,2307230002,,2023-07-23 12:30,15,
f_f004428,2307230003,,2307230003,,2023-07-23 13:30,15,
f_f004428,2307230004,,2307230004,,2023-07-23 15:30,4,
f_f004428,2307230005,,2307230005,,2023-07-23 18:30,7,5
f_f004440,2308050001,2308050001,,2023-08-05 12:30,,,
f_f004440,2308050002,,2308050002,,2023-08-05 00:00,15,
f_f004440,2308050003,,2308050003,,2023-08-05 14:00,12,13
f_f004440,2308050004,,2308050004,,2023-08-05 14:00,15,
f_f004440,2308050005,,2308050005,,2023-08-05 16:00,4,
f_f004440,2308050006,,2308050006,,2023-08-05 17:30,15,
f_f004440,2308050007,,2308050007,,2023-08-05 18:00,15,
f_f004440,2308050008,,2308050008,,2023-08-05 19:00,15,
f_f004440,2308050009,,2308050009,,2023-08-05 19:00,15,
f_f004440,2308050010,,2308050010,,2023-08-05 23:00,15,
f_f004440,2308060001,,2308060001,,2023-08-06 11:00,15,
f_f004440,2308060002,,2308060002,,2023-08-06 11:00,15,
f_f004440,2308060003,,2308060003,,2023-08-06 17:00,4,
f_f004440,2308060004,,2308060004,,2023-08-06 12:00,4,
f_f004440,2308060005,,2308060005,,2023-08-06 14:00,4,
f_f004440,2308060006,,2308060006,,2023-08-06 15:30,12,15
f_f004441,2308010001,2308010001,,2023-08-01 10:00,,,
f_f004441,2308010002,,2308010002,,2023-08-01 22:30,1,
f_f004441,2308010003,,2308010003,,2023-08-01 14:00,1,
f_f004441,2308010004,,2308010004,,2023-08-01 12:00,1,
f_f004441,2308010005,,2308010005,,2023-08-01 19:00,1,
f_f004441,2308010006,,2308010006,,2023-08-01 18:30,1,
f_f004441,2308010007,,2308010007,,2023-08-01 20:30,1,
f_f004441,2308010008,,2308010008,,2023-08-01 21:00,1,
f_f004441,2308010009,,2308010009,,2023-08-01 22:00,1,
f_f004441,2308020001,,2308020001,,2023-08-02 19:30,1,
f_f004441,2308020002,,2308020002,,2023-08-02 12:30,1,
f_f004441,2308020003,,2308020003,,2023-08-02 13:00,1,
f_f004441,2308020004,,2308020004,,2023-08-02 14:30,1,
f_f004441,2308020005,,2308020005,,2023-08-02 15:30,1,
f_f004448,2308110001,2308110001,,2023-08-11 14:30,,,
f_f004448,2308110002,,2308110002,,2023-08-11 16:00,1,15
f_f004448,2308120001,,2308120001,,2023-08-12 17:00,1,15
f_f004448,2308120002,,2308120002,,2023-08-12 13:00,1,
f_f004448,2308120003,,2308120003,,2023-08-12 14:30,1,15
f_f004449,2307140001,2307140001,,2023-07-14 14:00,,,
f_f004449,2307140002,,2307140002,,2023-07-14 20:00,1,
f_f004449,2307140003,,2307140003,,2023-07-14 14:30,1,
f_f004449,2307140004,,2307140004,,2023-07-14 16:00,1,
f_f004449,2307140005,,2307140005,,2023-07-14 17:00,1,
f_f004449,2307140006,,2307140006,,2023-07-14 17:30,1,
f_f004461,2307140001,2307140001,,2023-07-14 07:00,,,
f_f004461,2307140002,,2307140002,,2023-07-14 19:00,1,
f_f004461,2307140003,,2307140003,,2023-07-14 08:00,5,
f_f004461,2307140004,,2307140004,,2023-07-14 08:30,1,
f_f004461,2307140005,,2307140005,,2023-07-14 11:00,1,
f_f004461,2307140006,,2307140006,,2023-07-14 11:30,1,
f_f004461,2307140007,,2307140007,,2023-07-14 12:30,15,
f_f004461,2307140008,,2307140008,,2023-07-14 13:00,15,
f_f004461,2307140009,,2307140009,,2023-07-14 15:00,15,
f_f004461,2307150001,,2307150001,,2023-07-15 22:00,1,
f_f004461,2307150002,,2307150002,,2023-07-15 12:30,1,
f_f004461,2307150003,,2307150003,,2023-07-15 14:00,1,
f_f004461,2307150004,,2307150004,,2023-07-15 15:00,1,
f_f004461,2307150005,,2307150005,,2023-07-15 15:30,1,
f_f004461,2307150006,,2307150006,,2023-07-15 20:00,1,
f_f004462,2307290001,2307290001,,2023-07-29 08:30,,,
f_f004462,2307290002,,2307290002,,2023-07-29 14:00,1,
f_f004462,2307290003,,2307290003,,2023-07-29 11:30,7,5
f_f004462,2307290004,,2307290004,,2023-07-29 12:30,1,
f_f004462,2307300001,,2307300001,,2023-07-30 18:00,1,
f_f004462,2307300002,,2307300002,,2023-07-30 11:00,1,
f_f004462,2307300003,,2307300003,,2023-07-30 12:00,1,
f_f004462,2307300004,,2307300004,,2023-07-30 13:30,1,
f_f004462,2307300005,,2307300005,,2023-07-30 14:30,1,
f_f004462,2307300006,,2307300006,,2023-07-30 15:30,7,
f_f004462,2307300007,,2307300007,,2023-07-30 17:30,12,
f_f004464,2307150001,2307150001,,2023-07-15 11:30,,,
f_f004464,2307150002,,2307150002,,2023-07-15 21:00,1,
f_f004464,2307150003,,2307150003,,2023-07-15 13:30,15,
f_f004464,2307150004,,2307150004,,2023-07-15 14:30,15,
f_f004464,2307160001,,2307160001,,2023-07-16 09:30,15,
f_f004464,2307160002,,2307160002,,2023-07-16 12:00,15,
f_f004464,2307160003,,2307160003,,2023-07-16 20:30,1,
f_f004464,2307160004,,2307160004,,2023-07-16 19:30,1,
f_f004464,2307160005,,2307160005,,2023-07-16 15:30,15,
f_f004465,2307160001,2307160001,,2023-07-16 10:30,,,
f_f004465,2307160002,,2307160002,,2023-07-16 14:30,1,
f_f004465,2307160003,,2307160003,,2023-07-16 12:00,1,
f_f004465,2307170001,,2307170001,,2023-07-17 17:30,1,
f_f004465,2307170002,,2307170002,,2023-07-17 11:30,1,
f_f004465,2307170003,,2307170003,,2023-07-17 12:30,15,
f_f004465,2307170004,,2307170004,,2023-07-17 16:00,15,
f_f004466,2308050001,2308050001,,2023-08-05 09:00,,,
f_f004466,2308050002,,2308050002,,2023-08-05 09:00,4,
f_f004466,2308050003,,2308050003,,2023-08-05 10:30,12,
f_f004466,2308050004,,2308050004,,2023-08-05 11:00,5,
f_f004466,2308050005,,2308050005,,2023-08-05 12:30,5,
f_f004466,2308050006,,2308050006,,2023-08-05 15:00,15,
f_f004466,2308050007,,2308050007,,2023-08-05 18:00,5,
f_f004466,2308050008,,2308050008,,2023-08-05 18:30,15,
f_f004466,2308050009,,2308050009,,2023-08-05 20:30,15,
f_f004466,2308050010,,2308050010,,2023-08-05 21:30,5,
f_f004466,2308060001,,2308060001,,2023-08-06 14:30,4,
f_f004466,2308060002,,2308060002,,2023-08-06 11:00,15,
f_f004466,2308060003,,2308060003,,2023-08-06 11:30,15,
f_f004466,2308060004,,2308060004,,2023-08-06 12:00,5,
f_f004466,2308060005,,2308060005,,2023-08-06 13:00,15,
f_f004466,2308060006,,2308060006,,2023-08-06 14:30,12,
f_f004471,2307150001,2307150001,,2023-07-15 09:00,,,
f_f004471,2307150002,,2307150002,,2023-07-15 10:00,5,
f_f004471,2307150003,,2307150003,,2023-07-15 14:00,7,
f_f004471,2307150004,,2307150004,,2023-07-15 15:00,13,
f_f004471,2307150005,,2307150005,,2023-07-15 15:30,15,
f_f004471,2307150006,,2307150006,,2023-07-15 16:30,4,
f_f004471,2307150007,,2307150007,,2023-07-15 17:00,4,
f_f004471,2307150009,,2307150009,,2023-07-15 23:00,15,
f_f004471,2307160001,,2307160001,,2023-07-16 13:00,1,
f_f004471,2307160002,,2307160002,,2023-07-16 14:00,1,
f_f004471,2307160003,,2307160003,,2023-07-16 17:30,7,
f_f004471,2307160004,,2307160004,,2023-07-16 18:30,5,
f_f004484,2307170001,2307170001,,2023-07-17 15:30,,,
f_f004484,2307170002,,2307170002,,2023-07-17 17:30,1,
f_f004484,2307170003,,2307170003,,2023-07-17 18:30,15,
f_f004484,2307170004,,2307170004,,2023-07-17 19:30,15,
f_f004484,2307170005,,2307170005,,2023-07-17 22:00,15,
f_f004484,2307180001,,2307180001,,2023-07-18 11:00,1,
f_f004484,2307180002,,2307180002,,2023-07-18 11:30,1,
f_f004484,2307180003,,2307180003,,2023-07-18 13:00,1,
f_f004488,2307150001,2307150001,,2023-07-15 06:00,,,
f_f004488,2307150002,,2307150002,,2023-07-15 06:30,1,
f_f004488,2307150003,,2307150003,,2023-07-15 10:00,1,
f_f004488,2307150004,,2307150004,,2023-07-15 11:00,15,
f_f004488,2307150005,,2307150005,,2023-07-15 14:30,15,
f_f004488,2307150006,,2307150006,,2023-07-15 16:00,1,
f_f004488,2307150007,,2307150007,,2023-07-15 16:30,1,
f_f004488,2307150008,,2307150008,,2023-07-15 18:00,1,
f_f004488,2307150009,,2307150009,,2023-07-15 23:30,15,
f_f004488,2307160001,,2307160001,,2023-07-16 12:00,1,
f_f004488,2307160002,,2307160002,,2023-07-16 13:00,1,
f_f004488,2307160003,,2307160003,,2023-07-16 15:00,15,
f_f004488,2307160004,,2307160004,,2023-07-16 15:30,15,
f_f004488,2307160005,,2307160005,,2023-07-16 20:00,1,
f_f004489,2307150001,2307150001,,2023-07-15 10:30,,,
f_f004489,2307150002,,2307150002,,2023-07-15 11:00,13,5
f_f004489,2307150003,,2307150003,,2023-07-15 14:00,7,
f_f004489,2307150004,,2307150004,,2023-07-15 15:00,2,
f_f004489,2307150005,,2307150005,,2023-07-15 16:00,2,
f_f004489,2307150006,,2307150006,,2023-07-15 17:00,2,
f_f004489,2307150007,,2307150007,,2023-07-15 21:00,15,
f_f004489,2307150008,,2307150008,,2023-07-15 22:30,2,15
f_f004489,2307150009,,2307150009,,2023-07-15 12:30,15,
f_f004489,2307150010,,2307150010,,2023-07-15 03:00,15,
f_f004489,2307160001,,2307160001,,2023-07-16 14:30,15,
f_f004489,2307160002,,2307160002,,2023-07-16 15:00,15,
f_f004489,2307160003,,2307160003,,2023-07-16 16:00,2,
f_f004489,2307160004,,2307160004,,2023-07-16 17:00,2,
f_f004489,2307160005,,2307160005,,2023-07-16 18:00,2,
f_f004489,2307160006,,2307160006,,2023-07-16 18:30,2,
f_f004489,2307160007,,2307160007,,2023-07-16 20:30,2,
f_f004489,2307160008,,2307160008,,2023-07-16 00:00,7,
f_f004489,2307160009,,2307160009,,2023-07-16 01:00,4,
f_f004498,2307140001,2307140001,,2023-07-14 09:30,,,
f_f004498,2307140002,,2307140002,,2023-07-14 10:30,5,15
f_f004498,2307140003,,2307140003,,2023-07-14 14:30,12,12
f_f004498,2307140004,,2307140004,,2023-07-14 14:30,4,15
f_f004498,2307140005,,2307140005,,2023-07-14 15:00,2,15
f_f004498,2307140006,,2307140006,,2023-07-14 16:00,2,15
f_f004498,2307140007,,2307140007,,2023-07-14 17:00,2,
f_f004498,2307150001,,2307150001,,2023-07-15 10:30,2,
f_f004498,2307150002,,2307150002,,2023-07-15 11:30,2,
f_f004498,2307150003,,2307150003,,2023-07-15 11:30,15,
f_f004498,2307150004,,2307150004,,2023-07-15 12:00,15,
f_f004498,2307150005,,2307150005,,2023-07-15 13:00,4,
f_f004498,2307150006,,2307150006,,2023-07-15 17:30,5,
f_f004498,2307150007,,2307150007,,2023-07-15 16:00,12,
f_f004506,2307290001,2307290001,,2023-07-29 08:30,,,
f_f004506,2307290002,,2307290002,,2023-07-29 22:00,1,4
f_f004506,2307290004,,2307290004,,2023-07-29 11:00,1,
f_f004506,2307290005,,2307290005,,2023-07-29 12:30,1,
f_f004506,2307290006,,2307290006,,2023-07-29 14:00,1,
f_f004506,2307290007,,2307290007,,2023-07-29 16:00,1,
f_f004506,2307290008,,2307290008,,2023-07-29 18:00,4,
f_f004506,2307290009,,2307290009,,2023-07-29 19:30,4,
f_f004506,2307300001,,2307300001,,2023-07-30 17:00,1,
f_f004506,2307300002,,2307300002,,2023-07-30 10:00,1,
f_f004506,2307300003,,2307300003,,2023-07-30 12:00,1,
f_f004506,2307300004,,2307300004,,2023-07-30 13:30,1,
f_f004510,2307290001,2307290001,,2023-07-29 10:00,,,
f_f004510,2307290002,,2307290002,,2023-07-29 15:00,1,
f_f004510,2307290003,,2307290003,,2023-07-29 12:30,1,
f_f004510,2307290004,,2307290004,,2023-07-29 14:30,1,
f_f004510,2307300001,,2307300001,,2023-07-30 11:30,1,
f_f004510,2307300002,,2307300002,,2023-07-30 12:00,1,
f_f004510,2307300003,,2307300003,,2023-07-30 13:30,1,
f_f004510,2307300004,,2307300004,,2023-07-30 18:30,1,
f_f004510,2307300005,,2307300005,,2023-07-30 20:30,1,
f_f004510,2307300006,,2307300006,,2023-07-30 21:30,1,
f_f004513,2307280001,2307280001,,2023-07-28 16:30,,,
f_f004513,2307280002,,2307280002,,2023-07-28 17:30,1,
f_f004513,2307280003,,2307280003,,2023-07-28 18:00,1,
f_f004513,2307280004,,2307280004,,2023-07-28 19:00,1,
f_f004513,2307280005,,2307280005,,2023-07-28 19:30,15,
f_f004513,2307280006,,2307280006,,2023-07-28 20:30,15,
f_f004513,2307280007,,2307280007,,2023-07-28 21:30,1,
f_f004513,2307280008,,2307280008,,2023-07-28 11:30,1,
f_f004513,2307280009,,2307280009,,2023-07-28 23:30,1,
f_f004513,2307290001,,2307290001,,2023-07-29 09:00,1,
f_f004513,2307290002,,2307290002,,2023-07-29 10:00,1,
f_f004513,2307290003,,2307290003,,2023-07-29 13:30,1,
f_f004513,2307290004,,2307290004,,2023-07-29 13:00,1,15
f_f004513,2307290005,,2307290005,,2023-07-29 14:30,15,
f_f004513,2307290006,,2307290006,,2023-07-29 14:30,16,
f_f004513,2307290007,,2307290007,,2023-07-29 15:00,16,
f_f004513,2307290008,,2307290008,,2023-07-29 16:30,1,15
f_f004515,2307140001,2307140001,,2023-07-14 09:30,,,
f_f004515,2307140002,,2307140002,,2023-07-14 20:30,1,
f_f004515,2307140003,,2307140003,,2023-07-14 10:30,1,
f_f004515,2307140004,,2307140004,,2023-07-14 18:00,1,
f_f004516,2307150001,2307150001,,2023-07-15 07:30,,,
f_f004516,2307150002,,2307150002,,2023-07-15 09:00,1,1
f_f004516,2307150003,,2307150003,,2023-07-15 11:00,1,15
f_f004516,2307150004,,2307150004,,2023-07-15 17:00,1,15
f_f004516,2307150005,,2307150005,,2023-07-15 18:00,1,15
f_f004516,2307160001,,2307160001,,2023-07-16 11:00,1,15
f_f004516,2307160002,,2307160002,,2023-07-16 12:00,1,15
f_f004516,2307160003,,2307160003,,2023-07-16 16:30,1,15
f_f004518,2307150001,2307150001,,2023-07-15 09:00,,,
f_f004518,2307150002,,2307150002,,2023-07-15 23:30,4,
f_f004518,2307150003,,2307150003,,2023-07-15 15:30,1,
f_f004518,2307150004,,2307150004,,2023-07-15 20:30,4,
f_f004518,2307160001,,2307160001,,2023-07-16 22:00,1,
f_f004518,2307160002,,2307160002,,2023-07-16 12:30,1,
f_f004518,2307160003,,2307160003,,2023-07-16 13:00,1,
f_f004518,2307160004,,2307160004,,2023-07-16 15:00,1,
f_f004519,2307140001,2307140001,,2023-07-14 07:30,,,
f_f004519,2307140002,,2307140002,,2023-07-14 22:00,1,
f_f004519,2307140003,,2307140003,,2023-07-14 08:30,1,
f_f004519,2307140004,,2307140004,,2023-07-14 09:30,1,
f_f004519,2307140005,,2307140005,,2023-07-14 10:30,13,15
f_f004519,2307140006,,2307140006,,2023-07-14 12:00,15,
f_f004519,2307140007,,2307140007,,2023-07-14 13:00,15,
f_f004519,2307140008,,2307140008,,2023-07-14 15:30,15,
f_f004519,2307140009,,2307140009,,2023-07-14 17:00,1,13
f_f004519,2307140010,,2307140010,,2023-07-14 21:00,1,
f_f004522,2307210001,2307210001,,2023-07-21 06:30,,,
f_f004522,2307210002,,2307210002,,2023-07-21 19:00,5,
f_f004522,2307210003,,2307210003,,2023-07-21 19:30,15,
f_f004522,2307210004,,2307210004,,2023-07-21 21:30,1,
f_f004522,2307210005,,2307210005,,2023-07-21 23:00,1,
f_f004522,2307210006,,2307210006,,2023-07-21 23:30,1,
f_f004522,2307220001,,2307220001,,2023-07-22 11:00,1,
f_f004522,2307220002,,2307220002,,2023-07-22 11:30,1,
f_f004522,2307220003,,2307220003,,2023-07-22 13:30,1,
f_f004522,2307220004,,2307220004,,2023-07-22 16:00,1,
f_f004522,2307220005,,2307220005,,2023-07-22 17:00,15,
f_f004522,2307220006,,2307220006,,2023-07-22 18:00,1,
f_f004522,2307220007,,2307220007,,2023-07-22 23:30,1,
f_f004523,2307230001,2307230001,,2023-07-23 08:30,,,
f_f004523,2307230002,,2307230002,,2023-07-23 11:00,1,5
f_f004523,2307230003,,2307230003,,2023-07-23 12:30,1,
f_f004523,2307230004,,2307230004,,2023-07-23 16:00,1,
f_f004523,2307230005,,2307230005,,2023-07-23 23:00,15,
f_f004523,2307230006,,2307230006,,2023-07-23 18:30,1,
f_f004523,2307230007,,2307230007,,2023-07-23 20:00,1,
f_f004523,2307230008,,2307230008,,2023-07-23 20:30,1,15
f_f004523,2307240001,,2307240001,,2023-07-24 18:30,1,5
f_f004523,2307240002,,2307240002,,2023-07-24 02:00,4,
f_f004523,2307240003,,2307240003,,2023-07-24 11:30,1,
f_f004523,2307240004,,2307240004,,2023-07-24 13:00,1,
f_f004523,2307240005,,2307240005,,2023-07-24 16:30,1,
f_f004524,2307150001,2307150001,,2023-07-15 10:00,,,
f_f004524,2307150002,,2307150002,,2023-07-15 11:30,1,1
f_f004524,2307150003,,2307150003,,2023-07-15 13:00,1,1
f_f004524,2307150004,,2307150004,,2023-07-15 14:30,1,1
f_f004524,2307160001,,2307160001,,2023-07-16 11:30,1,1
f_f004524,2307160002,,2307160002,,2023-07-16 14:30,1,1
f_f004524,2307160003,,2307160003,,2023-07-16 15:00,1,1
f_f004526,2308030001,2308030001,,2023-08-03 08:30,,,
f_f004526,2308030002,,2308030002,,2023-08-03 09:00,1,
f_f004526,2308030003,,2308030003,,2023-08-03 11:30,1,
f_f004526,2308030004,,2308030004,,2023-08-03 18:30,15,
f_f004526,2308030005,,2308030005,,2023-08-03 14:30,1,
f_f004526,2308030006,,2308030006,,2023-08-03 15:30,1,
f_f004526,2308030007,,2308030007,,2023-08-03 17:30,15,
f_f004526,2308040001,,2308040001,,2023-08-04 22:00,1,
f_f004526,2308040002,,2308040002,,2023-08-04 13:00,1,
f_f004526,2308040003,,2308040003,,2023-08-04 14:00,1,
f_f004526,2308040004,,2308040004,,2023-08-04 14:30,1,
f_f004526,2308040005,,2308040005,,2023-08-04 15:30,1,
f_f004526,2308040006,,2308040006,,2023-08-04 18:30,1,
f_f004526,2308040007,,2308040007,,2023-08-04 21:00,1,
f_f004526,2308040008,,2308040008,,2023-08-04 21:30,1,
f_f004533,2308010001,2308010001,,2023-08-01 08:30,,,
f_f004533,2308010002,,2308010002,,2023-08-01 09:30,1,
f_f004533,2308010003,,2308010003,,2023-08-01 12:00,1,
f_f004533,2308010005,,2308010005,,2023-08-01 16:00,1,
f_f004533,2308020001,,2308020001,,2023-08-02 14:30,1,
f_f004533,2308020002,,2308020002,,2023-08-02 15:30,1,
f_f004533,2308020003,,2308020003,,2023-08-02 19:30,1,
f_f004534,2307250001,,2307250001,,2023-07-25 09:00,1,
f_f004534,2307250002,,2307250002,,2023-07-25 10:00,1,
f_f004534,2307250003,,2307250003,,2023-07-25 17:00,1,
f_f004534,2307250004,2307250004,,2023-07-25 08:00,,,
f_f004534,2307250005,,2307250005,,2023-07-25 20:00,1,
f_f004535,2307160001,2307160001,,2023-07-16 10:00,,,
f_f004535,2307160002,,2307160002,,2023-07-16 16:30,1,
f_f004535,2307160003,,2307160003,,2023-07-16 10:30,1,
f_f004535,2307160004,,2307160004,,2023-07-16 13:00,1,
f_f004535,2307160005,,2307160005,,2023-07-16 03:00,1,
f_f004535,2307160006,,2307160006,,2023-07-16 03:30,1,
f_f004535,2307170001,,2307170001,,2023-07-17 11:00,1,
f_f004535,2307170002,,2307170002,,2023-07-17 12:00,1,
f_f004535,2307170003,,2307170003,,2023-07-17 13:00,1,
f_f004535,2307170004,,2307170004,,2023-07-17 14:00,1,
f_f004535,2307170005,,2307170005,,2023-07-17 15:30,1,
f_f004535,2307170006,,2307170006,,2023-07-17 17:30,1,
f_f004535,2307170007,,2307170007,,2023-07-17 18:30,1,
f_f004535,2307170008,,2307170008,,2023-07-17 20:30,1,
f_f004556,2307290001,2307290001,,2023-07-29 11:30,,,
f_f004556,2307290002,,2307290002,,2023-07-29 13:30,15,
f_f004556,2307290003,,2307290003,,2023-07-29 13:00,5,13
f_f004556,2307290004,,2307290004,,2023-07-29 14:30,15,
f_f004556,2307290005,,2307290005,,2023-07-29 15:30,15,
f_f004556,2307290006,,2307290006,,2023-07-29 23:30,13,
f_f004556,2307290007,,2307290007,,2023-07-29 16:30,15,
f_f004556,2307290008,,2307290008,,2023-07-29 17:00,15,
f_f004556,2307290009,,2307290009,,2023-07-29 23:00,15,
f_f004557,2307150001,2307150001,,2023-07-15 07:00,,,
f_f004557,2307150002,,2307150002,,2023-07-15 07:00,1,
f_f004557,2307150003,,2307150003,,2023-07-15 11:30,12,
f_f004557,2307150004,,2307150004,,2023-07-15 12:00,4,
f_f004557,2307150005,,2307150005,,2023-07-15 12:30,2,
f_f004557,2307150006,,2307150006,,2023-07-15 13:30,2,
f_f004557,2307150007,,2307150007,,2023-07-15 15:30,2,
f_f004557,2307150008,,2307150008,,2023-07-15 19:30,2,
f_f004557,2307150009,,2307150009,,2023-07-15 20:30,15,
f_f004557,2307150011,,2307150011,,2023-07-15 21:00,2,
f_f004557,2307160001,,2307160001,,2023-07-16 07:00,15,
f_f004557,2307160002,,2307160002,,2023-07-16 18:00,13,
f_f004557,2307160003,,2307160003,,2023-07-16 10:30,15,
f_f004557,2307160004,,2307160004,,2023-07-16 11:00,2,
f_f004557,2307160005,,2307160005,,2023-07-16 12:30,2,
f_f004557,2307160006,,2307160006,,2023-07-16 13:00,2,
f_f004557,2307160007,,2307160007,,2023-07-16 16:30,12,
f_f004558,2307260001,2307260001,,2023-07-26 07:00,,,
f_f004558,2307260002,,2307260002,,2023-07-26 08:00,13,
f_f004558,2307260003,,2307260003,,2023-07-26 08:30,15,
f_f004558,2307260004,,2307260004,,2023-07-26 09:00,15,
f_f004558,2307260005,,2307260005,,2023-07-26 12:30,7,
f_f004558,2307260006,,2307260006,,2023-07-26 13:30,5,4
f_f004558,2307260007,,2307260007,,2023-07-26 14:30,15,
f_f004558,2307260008,,2307260008,,2023-07-26 15:30,15,
f_f004558,2307260009,,2307260009,,2023-07-26 16:30,4,
f_f004558,2307260010,,2307260010,,2023-07-26 17:30,4,
f_f004558,2307260011,,2307260011,,2023-07-26 18:30,15,
f_f004558,2307260012,,2307260012,,2023-07-26 19:00,4,
f_f004558,2307260013,,2307260013,,2023-07-26 19:30,15,
f_f004558,2307260014,,2307260014,,2023-07-26 19:30,15,
f_f004558,2307260015,,2307260015,,2023-07-26 21:00,15,
f_f004558,2307260016,,2307260016,,2023-07-26 21:30,15,
f_f004558,2307270001,,2307270001,,2023-07-27 10:30,4,
f_f004558,2307270002,,2307270002,,2023-07-27 13:00,16,
f_f004558,2307270003,,2307270003,,2023-07-27 14:00,4,
f_f004558,2307270004,,2307270004,,2023-07-27 15:00,15,
f_f004558,2307270005,,2307270005,,2023-07-27 15:30,5,
f_f004558,2307270006,,2307270006,,2023-07-27 19:30,7,13
f_f004558,2307270007,,2307270007,,2023-07-27 21:00,1,
f_f004561,2307220001,2307220001,,2023-07-22 09:00,,,
f_f004561,2307220002,,2307220002,,2023-07-22 11:30,1,
f_f004561,2307220003,,2307220003,,2023-07-22 12:30,15,
f_f004561,2307220004,,2307220004,,2023-07-22 13:30,1,
f_f004561,2307220005,,2307220005,,2023-07-22 16:00,1,
f_f004561,2307220006,,2307220006,,2023-07-22 19:00,15,
f_f004561,2307220007,,2307220007,,2023-07-22 20:00,1,
f_f004561,2307220008,,2307220008,,2023-07-22 22:00,1,
f_f004561,2307230001,,2307230001,,2023-07-23 10:00,15,
f_f004561,2307230002,,2307230002,,2023-07-23 11:30,1,
f_f004561,2307230003,,2307230003,,2023-07-23 12:00,1,
f_f004561,2307230004,,2307230004,,2023-07-23 15:00,1,
f_f004562,2307290001,2307290001,,2023-07-29 20:00,,,
f_f004562,2307290002,,2307290002,,2023-07-29 21:30,1,
f_f004562,2307290003,,2307290003,,2023-07-29 22:00,15,
f_f004562,2307290004,,2307290004,,2023-07-29 23:00,15,
f_f004562,2307290005,,2307290005,,2023-07-29 23:30,15,
f_f004562,2307290006,,2307290006,,2023-07-29 01:00,15,15
f_f004562,2307300001,,2307300001,,2023-07-30 08:00,15,
f_f004562,2307300002,,2307300002,,2023-07-30 10:00,1,
f_f004562,2307300003,,2307300003,,2023-07-30 11:00,1,
f_f004562,2307300004,,2307300004,,2023-07-30 13:00,1,
f_f004562,2307300005,,2307300005,,2023-07-30 15:00,1,
f_f004562,2307300006,,2307300006,,2023-07-30 16:00,1,
f_f004562,2307300007,,2307300007,,2023-07-30 17:00,1,
f_f004562,2307300008,,2307300008,,2023-07-30 19:00,1,
f_f004562,2307300009,,2307300009,,2023-07-30 23:00,1,
f_f004569,2307150001,2307150001,,2023-07-15 13:00,,,
f_f004569,2307150002,,2307150002,,2023-07-15 21:00,1,
f_f004569,2307150003,,2307150003,,2023-07-15 13:30,1,
f_f004569,2307150004,,2307150004,,2023-07-15 14:00,1,
f_f004569,2307150005,,2307150005,,2023-07-15 16:00,1,
f_f004569,2307150006,,2307150006,,2023-07-15 18:00,1,
f_f004569,2307150007,,2307150007,,2023-07-15 19:30,1,
f_f004572,2307150001,2307150001,,2023-07-15 12:00,,,
f_f004572,2307150002,,2307150002,,2023-07-15 13:30,1,
f_f004572,2307150003,,2307150003,,2023-07-15 14:30,1,
f_f004572,2307150004,,2307150004,,2023-07-15 17:00,1,
f_f004572,2307150005,,2307150005,,2023-07-15 18:00,1,
f_f004572,2307150006,,2307150006,,2023-07-15 23:30,1,
f_f004577,2307150001,2307150001,,2023-07-15 11:00,,,
f_f004577,2307150002,,2307150002,,2023-07-15 11:30,1,
f_f004577,2307150003,,2307150003,,2023-07-15 12:00,1,
f_f004577,2307150004,,2307150004,,2023-07-15 14:00,1,
f_f004577,2307150005,,2307150005,,2023-07-15 15:00,1,
f_f004577,2307150006,,2307150006,,2023-07-15 17:00,1,
f_f004578,2307150001,2307150001,,2023-07-15 11:00,,,
