COMPANION_SEQ,TRAVEL_ID,REL_CD,COMPANION_GENDER,COMPANION_AGE_GRP,COMPANION_SITUATION
1,f_f007733,3,1,7,3
3,f_f007733,5,2,4,3
5,f_f007733,6,1,4,3
1,f_f007736,5,2,3,3
1,f_f007746,1,2,3,1
1,f_f007772,7,2,3,1
3,f_f007772,7,2,4,1
2,f_f007772,7,2,3,1
4,f_f007772,7,2,4,1
1,f_f007810,8,1,4,1
1,f_f007862,8,1,3,1
3,f_f007864,3,1,8,1
5,f_f007864,6,2,7,1
7,f_f007864,6,1,5,2
9,f_f007864,6,2,2,1
2,f_f007864,2,1,1,1
4,f_f007864,3,2,7,1
6,f_f007864,5,2,5,1
8,f_f007864,6,1,2,1
1,f_f007864,1,1,4,1
1,f_f007869,3,2,7,1
2,f_f007876,7,2,3,1
1,f_f007876,7,1,4,1
1,f_f007898,8,1,3,1
1,f_f007899,1,2,5,1
1,f_f007916,8,1,3,1
2,f_f007918,3,2,6,1
1,f_f007918,3,1,6,1
3,f_f007918,5,1,3,1
1,f_f007919,8,1,3,1
2,f_f007924,7,2,3,1
1,f_f007924,7,2,3,1
1,f_f007929,8,1,3,1
2,f_f007937,7,2,3,1
1,f_f007937,5,2,3,1
1,f_f007941,8,2,4,1
2,f_f007948,7,2,6,1
1,f_f007948,7,2,6,1
1,f_f007952,7,2,3,1
1,f_f007953,7,2,4,1
2,f_f007956,7,2,7,1
1,f_f007956,7,2,4,1
1,f_f007957,8,2,3,1
1,f_f007958,1,2,4,1
2,f_f007958,2,2,1,1
2,f_f007959,2,2,1,1
1,f_f007959,1,2,4,1
2,f_f007960,2,2,1,1
1,f_f007960,1,1,4,1
1,f_f007961,8,2,3,1
1,f_f007965,8,1,3,1
2,f_f007997,2,2,5,1
1,f_f007997,1,2,7,1
1,f_f008015,7,2,4,1
2,f_f008031,3,2,7,1
1,f_f008031,3,1,7,1
1,f_f008053,8,1,3,1
1,f_f008072,8,2,3,1
1,f_f008082,2,2,3,1
1,f_f008089,8,1,3,1
1,f_f008094,8,2,3,3
1,f_f008096,7,2,3,1
2,f_f008096,7,2,3,1
1,f_f008099,7,2,6,1
2,f_f008099,7,2,7,1
1,f_f008109,7,2,3,1
2,f_f008109,7,2,3,3
1,f_f008141,8,1,3,1
1,f_f008145,2,2,3,3
2,f_f008161,7,1,4,1
1,f_f008161,7,1,4,1
3,f_f008161,7,1,4,1
1,f_f008165,1,1,4,1
1,f_f008169,2,2,1,1
3,f_f008169,3,2,7,1
2,f_f008169,3,1,7,1
1,f_f008174,8,1,3,3
1,f_f008177,1,1,4,1
2,f_f008178,3,2,7,1
4,f_f008178,6,2,4,1
1,f_f008178,3,1,8,1
3,f_f008178,5,1,4,1
5,f_f008178,6,1,1,1
1,f_f008180,8,1,3,1
1,f_f008181,7,2,4,1
3,f_f008181,7,2,4,1
2,f_f008181,7,2,4,1
1,f_f008187,8,1,3,1
1,f_f008188,1,1,4,1
1,f_f008190,8,1,3,1
1,f_f008193,8,1,3,1
1,f_f008194,8,1,4,1
1,f_f008198,8,2,3,1
2,f_f008200,2,1,2,1
1,f_f008200,1,2,5,1
3,f_f008200,2,1,2,1
1,f_f008203,5,2,4,1
1,f_f008210,1,1,6,1
1,f_f008212,7,2,3,1
2,f_f008213,7,2,3,1
1,f_f008213,7,2,3,1
3,f_f008213,7,1,3,1
1,f_f008216,7,2,5,1
2,f_f008216,7,2,5,3
1,f_f008218,8,2,3,1
3,f_f008225,2,2,2,1
2,f_f008225,2,2,2,1
4,f_f008225,2,2,1,1
1,f_f008225,1,1,5,1
1,f_f008255,8,1,3,1
1,f_f008268,7,2,3,1
1,f_f008276,8,2,3,1
1,f_f008291,8,2,3,1
1,f_f008303,1,2,4,1
1,f_f008336,8,1,4,1
1,f_f008352,8,1,3,1
1,f_f008353,8,1,4,3
1,f_f008360,8,1,3,1
1,f_f008367,7,2,3,1
1,f_f008373,3,2,5,1
1,f_f008397,8,1,3,1
2,f_f008400,7,2,3,1
1,f_f008400,7,2,3,3
3,f_f008400,7,2,3,2
1,f_f008402,8,1,3,1
1,f_f008403,7,1,5,1
1,f_f008406,8,1,3,1
1,f_f008413,1,1,7,1
1,f_f008429,7,2,4,1
1,f_f008430,8,2,3,1
1,f_f008436,7,2,3,1
3,f_f008436,7,2,3,1
2,f_f008436,7,2,3,1
1,f_f008438,9,2,5,1
1,f_f008442,8,2,3,3
1,f_f008443,5,2,4,1
1,f_f008445,8,1,4,1
1,f_f008450,8,1,3,1
1,f_f008453,8,1,3,3
1,f_f008473,7,2,3,1
1,f_f008489,1,1,5,1
1,f_f008506,9,2,3,3
3,f_f008506,9,2,3,1
2,f_f008506,9,2,3,1
2,f_f008518,7,2,5,3
1,f_f008518,7,1,5,1
2,f_f008543,2,1,2,1
1,f_f008543,1,2,5,1
3,f_f008543,2,1,2,1
1,f_f008544,1,2,5,1
3,f_f008544,2,2,1,1
2,f_f008544,2,1,2,1
1,f_f008547,2,2,2,1
1,f_f008549,3,2,7,1
2,f_f008553,2,2,1,1
1,f_f008553,1,2,5,1
1,f_f008555,8,2,3,1
1,f_f008560,1,2,7,1
2,f_f008561,2,1,1,1
1,f_f008561,2,2,1,1
1,f_f008563,1,1,5,1
1,f_f008564,1,1,5,1
2,f_f008564,2,2,1,1
1,f_f008568,1,1,4,1
3,f_f008568,2,2,1,1
2,f_f008568,2,1,1,1
2,f_f008570,2,1,1,1
1,f_f008570,1,2,5,1
3,f_f008570,2,1,1,1
1,f_f008572,1,1,4,1
2,f_f008572,2,1,1,1
1,f_f008575,1,1,5,1
1,f_f008579,1,2,4,1
2,f_f008579,2,1,1,1
1,f_f008581,7,2,3,3
1,f_f008584,1,2,5,1
3,f_f008584,2,2,2,1
2,f_f008584,2,1,2,1
1,f_f008585,3,2,7,1
2,f_f008585,5,2,3,1
1,f_f008588,1,2,4,1
3,f_f008588,2,1,1,1
2,f_f008588,2,2,1,1
1,f_f008590,1,1,5,1
2,f_f008590,2,2,1,1
1,f_f008592,1,1,4,1
3,f_f008592,2,1,1,1
2,f_f008592,2,1,1,1
1,f_f008594,8,1,4,1
1,f_f008600,1,2,5,1
3,f_f008600,2,1,1,1
2,f_f008600,2,2,1,1
1,f_f008601,1,1,4,1
1,f_f008602,1,1,4,1
3,f_f008602,2,1,1,1
5,f_f008602,3,2,7,1
2,f_f008602,2,2,2,1
4,f_f008602,2,2,1,1
1,f_f008603,3,2,6,1
1,f_f008604,1,1,5,1
3,f_f008604,2,1,2,1
2,f_f008604,2,1,1,1
1,f_f008607,1,1,5,1
2,f_f008607,2,2,2,1
1,f_f008610,7,2,3,1
1,f_f008611,8,1,4,1
2,f_f008612,7,1,3,3
1,f_f008612,7,1,3,3
3,f_f008612,7,1,3,3
2,f_f008618,11,1,3,3
4,f_f008618,11,1,3,1
6,f_f008618,11,2,3,1
1,f_f008618,11,1,3,3
3,f_f008618,11,1,3,1
5,f_f008618,11,1,3,1
7,f_f008618,8,1,3,1
1,f_f008623,8,1,3,1
1,f_f008625,8,1,3,1
1,f_f008629,8,1,4,1
1,f_f008630,8,1,4,3
1,f_f008652,3,2,6,2
1,f_f008690,8,2,3,1
3,f_f008690,7,1,4,1
2,f_f008690,7,2,3,1
1,f_f008699,8,1,3,1
2,f_f008725,7,2,3,3
1,f_f008725,7,2,3,1
1,f_f008730,8,2,3,1
1,f_f008741,8,1,3,1
1,f_f008750,7,2,3,1
1,f_f008752,1,1,5,1
3,f_f008752,5,1,5,3
2,f_f008752,2,1,2,1
1,f_f008758,8,2,3,3
1,f_f008761,8,2,3,1
1,f_f008775,8,1,3,1
1,f_f008779,7,2,3,1
1,f_f008794,3,2,6,1
1,f_f008803,1,2,4,1
1,f_f008805,8,1,3,3
1,f_f008807,8,1,4,1
1,f_f008810,8,1,4,1
1,f_f008827,8,2,3,3
1,f_f008830,8,2,3,1
2,f_f008831,7,1,3,3
4,f_f008831,7,1,3,3
6,f_f008831,7,1,3,3
1,f_f008831,7,1,3,1
3,f_f008831,7,1,3,3
5,f_f008831,7,1,3,3
7,f_f008831,7,1,3,3
1,f_f008836,7,2,3,1
2,f_f008836,7,2,3,1
1,f_f008838,5,2,2,1
1,f_f008844,8,2,3,1
1,f_f008846,7,2,3,1
1,f_f008852,8,2,3,1
1,f_f008856,7,2,3,1
1,f_f008861,5,2,2,1
2,f_f008866,7,1,3,1
1,f_f008866,8,1,3,1
3,f_f008866,7,1,3,1
1,f_f008870,8,2,3,1
1,f_f008877,8,1,4,1
1,f_f008884,7,2,3,1
3,f_f008884,7,2,3,2
2,f_f008884,7,2,3,1
1,f_f008891,7,2,3,1
1,f_f008892,8,1,4,1
1,f_f008899,8,1,3,1
1,f_f008918,3,2,6,1
1,f_f008923,3,1,6,1
2,f_f008923,3,2,6,1
1,f_f008962,8,1,3,1
1,f_f008979,7,2,4,1
1,f_f008997,1,2,4,1
2,f_f008997,2,2,1,1
1,f_f009003,8,1,4,1
1,f_f009030,8,1,4,1
1,f_f009074,7,2,4,1
1,f_f009078,8,1,3,1
2,f_f009091,7,2,3,1
1,f_f009091,7,1,3,1
3,f_f009091,7,2,3,1
1,f_f009097,3,2,6,1
3,f_f009097,5,2,3,1
2,f_f009097,3,1,6,1
1,f_f009141,1,2,6,1
1,f_f009153,7,2,3,1
2,f_f009153,7,2,3,1
1,f_f009155,8,1,3,1
1,f_f009162,8,1,3,1
1,f_f009164,10,2,4,1
1,f_f009165,1,1,4,1
3,f_f009165,2,2,1,1
2,f_f009165,2,2,1,1
1,f_f009169,1,1,4,1
3,f_f009170,2,2,1,1
2,f_f009170,2,1,1,1
1,f_f009170,1,2,4,1
1,f_f009173,1,2,3,1
2,f_f009173,2,1,1,1
1,f_f009177,1,1,4,1
2,f_f009178,2,1,1,1
1,f_f009178,1,2,4,1
2,f_f009180,2,2,1,1
1,f_f009180,3,2,7,1
1,f_f009181,2,2,1,1
1,f_f009184,1,2,5,1
2,f_f009186,2,1,5,1
1,f_f009186,2,2,4,1
3,f_f009186,2,1,1,1
1,f_f009192,7,1,4,1
3,f_f009192,7,1,5,1
5,f_f009192,7,1,5,1
2,f_f009192,7,2,5,1
4,f_f009192,7,2,5,1
2,f_f009203,7,2,2,1
1,f_f009203,7,1,2,1
3,f_f009203,7,2,2,1
1,f_f009231,8,1,3,1
1,f_f009238,8,1,3,1
1,f_f009376,1,2,4,1
2,f_f009430,7,2,3,3
1,f_f009430,7,2,3,3
3,f_f009430,7,2,3,3
1,f_f009445,3,1,6,1
2,f_f009445,3,2,6,1
1,f_f009448,1,2,5,1
1,f_f009454,8,1,3,1
2,f_f009465,7,2,3,3
4,f_f009465,7,2,3,3
1,f_f009465,7,2,3,3
3,f_f009465,7,2,3,3
1,f_f009472,7,2,3,1
1,f_f009480,8,1,3,1
1,f_f009495,8,2,3,1
1,f_f009505,7,2,3,1
1,f_f009516,8,1,4,3
3,f_f009516,7,1,4,3
2,f_f009516,7,1,4,3
1,f_f009556,7,2,3,1
2,f_f009569,2,2,2,1
1,f_f009569,1,1,5,1
3,f_f009569,2,1,2,1
1,f_f009596,8,1,3,1
1,f_f009637,2,1,3,1
1,f_f009640,7,1,3,1
1,f_f009660,7,2,3,3
3,f_f009660,7,2,3,3
2,f_f009660,7,2,3,3
1,f_f009675,8,1,4,1
1,f_f009676,10,2,3,1
3,f_f009676,10,2,3,1
5,f_f009676,10,1,3,1
2,f_f009676,10,2,3,1
4,f_f009676,10,1,3,1
1,f_f009685,8,1,4,1
1,f_f009713,1,2,5,1
3,f_f009713,2,1,1,1
2,f_f009713,2,2,1,1
1,f_f009724,8,1,4,1
1,f_f009733,8,1,3,1
1,f_f009744,1,2,6,1
1,f_f009746,8,1,3,1
1,f_f009758,1,2,4,1
3,f_f009758,2,2,1,1
2,f_f009758,2,2,1,1
2,f_f009763,7,2,4,1
1,f_f009763,7,2,4,1
1,f_f009765,7,2,3,1
1,f_f009827,7,2,3,1
15,f_f009846,10,2,3,1
2,f_f009846,10,2,3,1
4,f_f009846,10,2,3,1
6,f_f009846,10,2,3,1
8,f_f009846,10,2,3,1
10,f_f009846,10,2,3,1
12,f_f009846,10,2,3,1
14,f_f009846,10,2,3,1
16,f_f009846,10,1,3,1
1,f_f009846,10,2,3,1
3,f_f009846,10,2,3,1
5,f_f009846,10,2,3,1
7,f_f009846,10,2,3,1
9,f_f009846,10,2,3,1
11,f_f009846,10,2,3,1
13,f_f009846,10,2,3,1
1,f_f009858,7,1,3,1
2,f_f009858,7,1,3,1
1,f_f009859,7,2,3,1
2,f_f009859,7,2,3,1
1,f_f009875,7,1,3,3
1,f_f009886,7,2,3,1
1,f_f009933,8,1,3,1
1,f_f010006,8,1,3,1
1,f_f010028,8,1,3,1
1,f_f010035,8,2,2,1
1,f_f010085,8,2,4,1
1,f_f010164,8,1,3,1
2,f_f010193,7,2,3,1
1,f_f010193,7,1,3,1
3,f_f010193,7,2,3,1
1,f_f010197,5,2,3,1
1,f_f010239,8,1,3,1
1,f_f010276,8,1,3,1
1,f_f010285,7,2,3,1
1,f_f010291,8,1,3,1
2,f_f010307,3,1,6,1
1,f_f010307,3,2,6,1
3,f_f010307,5,1,3,1
1,f_f010327,8,2,4,1
1,f_f010333,8,1,3,1
2,f_f010338,7,2,3,1
1,f_f010338,7,2,3,1
3,f_f010338,7,2,3,3
1,f_f010340,3,2,6,1
2,f_f010340,5,1,3,1
1,f_f010342,7,2,3,1
3,f_f010342,7,1,3,1
2,f_f010342,7,2,3,1
4,f_f010342,7,1,3,1
1,f_f010348,3,1,6,1
3,f_f010348,5,2,3,1
2,f_f010348,3,2,6,1
3,f_f010391,2,1,1,1
2,f_f010391,2,1,2,1
1,f_f010391,1,2,5,1
1,f_f010426,2,1,1,1
2,f_f010454,2,2,1,1
1,f_f010454,1,1,5,1
2,f_f010463,2,1,1,1
1,f_f010463,1,1,5,1
1,f_f010537,7,2,3,1
1,f_f010597,8,2,3,1
3,f_f010597,7,1,3,1
2,f_f010597,7,1,3,1
3,f_f010608,7,2,3,1
2,f_f010608,7,1,4,1
1,f_f010608,8,1,4,1
1,f_f010631,7,1,5,1
2,f_f010631,7,2,4,3
1,f_f010643,8,2,3,1
1,f_f010645,8,1,3,1
1,f_f010650,3,1,7,1
3,f_f010650,5,2,4,1
5,f_f010650,5,1,4,1
7,f_f010650,11,2,1,1
9,f_f010650,11,1,1,1
2,f_f010650,3,2,6,1
4,f_f010650,11,1,5,1
6,f_f010650,11,2,4,1
8,f_f010650,11,1,1,1
1,f_f010664,7,2,3,1
2,f_f010679,3,1,7,1
1,f_f010679,3,2,7,1
1,f_f010698,7,2,3,1
1,f_f010740,8,1,3,3
1,f_f010742,5,2,3,1
1,f_f010749,7,2,4,1
1,f_f010766,8,1,3,1
1,f_f010783,3,2,6,1
1,f_f010802,8,2,3,3
2,f_f010814,7,2,3,1
1,f_f010814,7,2,3,1
1,f_f010820,8,2,3,1
1,f_f010867,8,1,3,1
1,f_f010870,8,1,3,1
1,f_f010886,5,2,3,1
2,f_f010886,7,2,3,1
1,f_f010912,7,2,3,1
1,f_f010933,1,2,5,1
2,f_f010933,2,1,1,1
1,f_f010938,7,2,3,3
2,f_f010938,8,1,3,3
1,f_f010939,7,2,3,1
1,f_f010945,8,1,3,1
1,f_f010955,8,1,3,1
1,f_f010961,8,1,3,1
3,f_f010961,7,1,3,1
2,f_f010961,7,1,3,1
4,f_f010961,7,1,3,1
1,f_f010981,8,1,3,1
1,f_f010988,8,2,3,1
1,f_f010989,8,1,4,1
1,f_f010995,2,2,3,1
1,f_f011010,7,2,3,1
1,f_f011017,3,1,6,1
3,f_f011017,5,2,2,1
2,f_f011017,3,2,5,1
1,f_f011055,8,1,3,1
1,f_f011139,8,2,3,1
1,f_f011174,9,2,5,1
1,f_f011230,7,1,3,3
1,f_f011231,8,1,3,1
1,f_f011240,7,2,4,1
1,f_f011248,7,2,4,1
1,f_f011281,1,1,4,1
2,f_f011281,2,1,1,1
1,f_f011316,7,2,3,1
3,f_f011316,7,2,3,2
2,f_f011316,7,2,3,1
1,f_f011329,8,1,3,1
1,f_f011335,1,2,5,1
2,f_f011335,2,2,2,1
1,f_f011416,8,1,3,1
2,f_f011427,2,2,1,1
1,f_f011427,1,1,5,1
3,f_f011427,2,2,1,1
1,f_f011464,8,2,2,1
1,f_f011470,8,1,3,1
2,f_f011472,5,2,4,3
1,f_f011472,2,1,1,1
3,f_f011472,6,2,1,3
1,f_f011475,2,2,3,1
1,f_f011476,7,2,3,3
1,f_f011487,7,1,4,3
1,f_f011492,8,1,3,1
1,f_f011494,8,2,4,1
1,f_f011498,7,2,4,1
1,f_f011502,8,2,3,1
2,f_f011503,5,2,3,1
1,f_f011503,3,2,6,1
3,f_f011516,2,2,3,1
2,f_f011516,2,1,3,1
1,f_f011516,1,1,6,1
1,f_f011530,8,1,3,1
1,f_f011531,7,2,3,1
2,f_f011531,7,2,3,1
1,f_f011544,7,1,3,1
3,f_f011544,7,1,3,1
5,f_f011544,7,1,3,1
7,f_f011544,7,1,3,1
2,f_f011544,7,1,3,1
4,f_f011544,7,1,3,1
6,f_f011544,7,1,3,1
1,f_f011554,3,2,6,1
1,f_f011559,9,2,3,1
2,f_f011565,7,2,3,1
1,f_f011565,7,2,3,1
1,f_f011568,8,2,4,1
1,f_f011576,1,1,5,1
3,f_f011576,2,2,1,1
2,f_f011576,2,2,2,1
2,f_f011577,3,2,6,3
1,f_f011577,3,1,7,3
2,f_f011579,2,1,2,1
1,f_f011579,1,1,5,1
3,f_f011579,2,1,2,1
1,f_f011582,1,1,4,1
1,f_f011588,1,2,4,1
3,f_f011588,2,2,1,1
2,f_f011588,2,1,1,1
1,f_f011589,8,2,3,1
1,f_f011598,1,2,4,1
1,f_f011599,1,2,5,1
3,f_f011599,2,1,1,1
2,f_f011599,2,1,2,1
2,f_f011601,7,2,3,1
1,f_f011601,7,2,3,1
2,f_f011615,7,2,3,1
4,f_f011615,7,2,3,1
1,f_f011615,7,2,3,1
3,f_f011615,7,2,3,1
1,f_f011630,7,2,3,1
1,f_f011631,1,1,4,1
2,f_f011631,2,1,1,1
1,f_f011643,8,1,3,1
2,f_f011645,3,2,7,1
1,f_f011645,3,1,7,1
1,f_f011668,8,1,3,1
1,f_f011680,3,2,6,1
1,f_f011686,11,2,5,1
1,f_f011733,8,1,3,1
1,f_f011735,8,2,2,1
2,f_f011754,2,2,3,1
1,f_f011754,1,1,6,1
1,f_f011755,8,1,3,1
1,f_f011771,8,1,3,1
1,f_f011809,8,1,4,1
1,f_f011810,5,2,3,1
1,f_f011818,8,1,3,1
1,f_f011819,1,1,4,1
2,f_f011857,2,1,1,1
1,f_f011857,1,2,4,1
3,f_f011857,2,1,1,1
1,f_f011861,8,1,4,1
1,f_f011864,7,1,3,3
1,f_f011866,3,2,6,1
1,f_f011883,8,1,3,1
1,f_f011890,8,1,3,1
1,f_f011907,9,2,3,1
1,f_f011915,8,1,6,1
3,f_f011915,6,2,1,1
2,f_f011915,5,2,5,1
1,f_f011916,8,1,3,1
1,f_f011918,5,2,3,3
1,f_f011932,8,1,3,1
2,f_f011933,2,1,2,1
1,f_f011933,11,2,5,1
2,f_f011944,5,2,4,1
1,f_f011944,3,2,7,1
3,f_f011944,2,1,1,1
1,f_f011953,8,2,3,1
1,f_f011963,8,1,3,1
1,f_f011978,7,1,4,1
1,f_f011979,1,1,4,1
2,f_f011989,6,2,6,1
1,f_f011989,3,2,7,1
3,f_f011989,6,2,6,1
1,f_f012011,5,2,3,1
1,f_f012115,7,2,3,1
1,f_f012122,8,1,3,1
1,f_f012126,7,2,4,3
1,f_f012128,8,1,3,3
1,f_f012131,8,2,3,1
1,f_f012136,8,2,4,1
1,f_f012142,1,1,4,1
3,f_f012142,7,1,3,1
2,f_f012142,7,2,3,1
1,f_f012144,8,1,4,1
1,f_f012145,7,2,3,1
1,f_f012146,8,2,3,1
1,f_f012150,7,2,3,2
3,f_f012150,7,2,3,1
2,f_f012150,7,2,3,3
1,f_f012160,7,2,3,3
1,f_f012181,7,2,5,1
2,f_f012181,7,2,5,1
2,f_f012185,2,1,1,1
4,f_f012185,2,2,1,1
1,f_f012185,1,1,5,1
3,f_f012185,2,1,1,1
2,f_f012205,2,2,3,1
1,f_f012205,1,1,6,1
3,f_f012205,2,1,3,1
1,f_f012224,7,2,3,1
1,f_f012235,7,1,4,1
3,f_f012235,7,1,4,1
2,f_f012235,7,1,4,1
4,f_f012235,7,1,4,1
3,f_f012238,2,2,1,1
2,f_f012238,2,2,2,1
1,f_f012238,1,2,4,1
1,f_f012240,1,2,4,1
1,f_f012248,1,1,4,1
1,f_f012289,7,1,3,1
3,f_f012289,7,1,3,1
5,f_f012289,7,1,3,1
2,f_f012289,7,1,3,1
4,f_f012289,7,1,3,1
1,f_f012303,7,2,6,1
3,f_f012303,7,2,6,1
5,f_f012303,7,2,5,1
2,f_f012303,7,2,6,1
4,f_f012303,7,2,6,1
1,f_f012305,3,2,7,1
1,f_f012321,8,2,4,1
1,f_f012333,8,1,3,1
1,f_f012364,7,2,3,3
1,f_f012367,8,1,3,1
1,f_f012376,3,1,7,1
2,f_f012376,3,2,7,1
1,f_f012377,5,2,3,1
1,f_f012380,8,2,3,1
1,f_f012381,7,2,3,1
1,f_f012385,7,2,4,1
2,f_f012386,3,2,6,1
1,f_f012386,3,1,6,1
3,f_f012386,5,2,4,1
1,f_f012389,6,2,1,1
2,f_f012389,6,1,1,1
1,f_f012398,8,2,3,1
1,f_f012415,8,1,4,1
1,f_f012420,3,1,8,1
3,f_f012420,2,2,3,1
2,f_f012420,3,2,8,1
4,f_f012420,2,2,2,1
1,f_f012427,1,2,6,1
1,f_f012442,8,1,3,1
1,f_f012450,7,2,4,3
1,f_f012459,8,1,4,3
1,f_f012473,3,1,6,1
3,f_f012473,5,1,3,1
2,f_f012473,3,2,6,1
1,f_f012477,8,1,4,1
1,f_f012478,8,1,5,1
1,f_f012520,8,2,3,3
1,f_f012521,2,2,3,1
1,f_f012540,8,1,3,1
1,f_f012543,7,2,3,1
1,f_f012570,7,2,3,1
1,f_f012585,1,2,4,1
3,f_f012585,2,1,1,1
2,f_f012585,2,1,1,1
1,f_f012607,8,2,3,1
1,f_f012618,7,2,3,1
1,f_f012625,8,1,3,1
1,f_f012629,8,1,3,1
1,f_f012637,8,1,3,1
2,f_f012653,7,2,3,1
1,f_f012653,7,2,3,1
1,f_f012662,1,2,4,1
1,f_f012663,8,2,3,3
1,f_f012670,8,2,3,1
1,f_f012678,1,2,4,1
3,f_f012678,2,2,1,1
2,f_f012678,2,2,2,1
1,f_f012703,7,2,3,1
2,f_f012703,7,2,3,1
1,f_f012707,7,1,5,3
3,f_f012707,7,1,4,3
5,f_f012707,7,2,4,3
7,f_f012707,7,2,3,3
2,f_f012707,7,1,4,3
4,f_f012707,7,2,4,3
6,f_f012707,7,2,4,3
2,f_f012718,7,1,3,1
4,f_f012718,7,2,3,1
1,f_f012718,7,1,3,1
3,f_f012718,7,2,3,1
1,f_f012721,8,1,3,1
1,f_f012724,8,1,3,1
1,f_f012727,5,2,3,2
1,f_f012740,7,2,3,1
2,f_f012740,7,2,3,3
2,f_f012745,7,2,4,3
1,f_f012745,7,2,4,3
3,f_f012745,7,2,4,3
1,f_f012770,7,2,2,1
2,f_f012770,7,2,2,1
1,f_f012773,7,2,3,1
3,f_f012773,7,2,3,3
2,f_f012773,7,2,3,3
1,f_f012776,1,1,3,1
1,f_f012788,8,1,3,1
1,f_f012803,8,1,3,3
1,f_f012811,7,2,4,1
1,f_f012842,7,2,3,1
1,f_f012890,8,1,3,1
1,f_f012892,7,2,5,1
2,f_f012892,7,2,4,1
1,f_f012915,8,1,4,1
2,f_f012924,2,1,2,1
1,f_f012924,1,2,5,1
3,f_f012924,2,1,2,1
1,f_f012934,3,1,8,1
2,f_f012934,3,2,8,1
1,f_f012953,7,2,3,1
2,f_f012980,2,2,2,1
1,f_f012980,1,1,5,1
3,f_f012980,2,1,2,1
1,f_f012988,8,2,3,1
1,f_f012992,8,1,3,1
1,f_f013001,5,2,5,1
1,f_f013006,1,2,4,1
1,f_f013019,1,1,6,1
3,f_f013019,5,2,6,3
5,f_f013019,6,1,7,3
7,f_f013019,6,1,6,3
9,f_f013019,6,2,4,3
2,f_f013019,5,2,6,3
4,f_f013019,5,2,6,3
6,f_f013019,6,1,6,3
8,f_f013019,6,1,3,3
10,f_f013019,6,1,1,3
1,f_f013038,7,1,3,1
3,f_f013038,7,1,3,1
2,f_f013038,7,1,3,1
1,f_f013039,8,1,3,1
1,f_f013061,7,2,3,3
1,f_f013064,7,1,4,3
1,f_f013073,1,1,4,1
2,f_f013073,2,1,1,1
1,f_f013098,7,2,4,1
1,f_f013101,3,2,7,1
1,f_f013110,8,1,3,1
1,f_f013113,1,1,5,1
1,f_f013125,7,2,3,1
3,f_f013125,7,2,3,1
2,f_f013125,7,2,3,1
1,f_f013135,8,2,3,1
1,f_f013141,8,1,3,1
1,f_f013177,8,2,4,1
1,f_f013183,5,2,3,1
1,f_f013184,8,1,3,1
1,f_f013198,8,1,5,1
1,f_f013199,8,1,3,1
1,f_f013201,8,1,4,3
1,f_f013219,7,2,3,1
1,f_f013220,9,1,3,1
3,f_f013263,2,2,1,1
2,f_f013263,2,2,1,1
1,f_f013263,1,2,4,1
2,f_f013267,2,2,3,1
1,f_f013267,1,1,5,1
1,f_f013359,3,2,7,1
1,f_f013394,3,1,7,1
1,f_f013396,5,2,3,2
1,f_f013399,7,1,3,1
1,f_f013407,8,1,3,1
1,f_f013410,7,1,5,1
1,f_f013421,8,1,4,1
1,f_f013425,8,2,3,1
1,f_f013431,1,1,4,1
3,f_f013431,6,2,4,3
2,f_f013431,6,1,4,3
4,f_f013431,6,1,1,3
1,f_f013437,7,2,4,1
2,f_f013442,7,2,3,1
1,f_f013442,7,2,3,1
1,f_f013455,8,2,3,1
1,f_f013463,7,2,3,1
2,f_f013478,4,2,8,1
1,f_f013478,3,2,6,1
3,f_f013478,5,2,3,1
1,f_f013495,1,2,5,1
1,f_f013505,7,2,3,1
1,f_f013507,7,2,3,3
1,f_f013512,1,1,5,1
1,f_f013514,8,1,3,1
1,f_f013525,1,1,5,1
3,f_f013525,2,2,1,1
2,f_f013525,2,2,1,1
1,f_f013529,8,2,3,1
1,f_f013565,7,2,6,1
1,f_f013576,8,1,3,1
1,f_f013592,7,2,3,1
2,f_f013609,2,1,2,1
1,f_f013609,1,1,6,1
1,f_f013616,2,1,2,1
2,f_f013622,7,1,3,1
1,f_f013622,7,1,3,1
1,f_f013628,8,1,3,1
1,f_f013635,3,1,7,1
2,f_f013635,3,2,6,1
1,f_f013638,8,2,3,1
1,f_f013644,1,1,4,1
1,f_f013677,3,2,8,1
1,f_f013681,6,2,3,1
1,f_f013682,7,2,3,1
2,f_f013682,7,2,3,1
3,f_f013850,7,2,6,1
2,f_f013850,7,1,6,1
1,f_f013850,7,1,6,1
2,f_f013861,10,2,5,1
1,f_f013861,10,2,5,1
3,f_f013861,10,1,4,1
1,f_f013874,7,2,3,1
3,f_f013874,7,2,3,1
5,f_f013874,7,1,3,1
7,f_f013874,7,2,3,1
2,f_f013874,7,2,3,1
4,f_f013874,7,1,3,1
6,f_f013874,7,1,3,1
1,f_f013913,8,1,3,1
1,f_f013927,8,2,3,1
1,f_f013969,7,2,3,1
1,f_f013989,8,2,3,1
1,f_f014019,7,1,3,1
1,f_f014026,8,2,4,1
1,f_f014050,8,1,3,1
2,f_f014062,2,1,1,1
1,f_f014062,1,1,5,1
1,f_f014075,8,1,4,1
1,f_f014076,3,2,7,1
1,f_f014080,7,2,3,1
1,f_f014095,3,2,8,1
3,f_f014095,5,2,7,1
2,f_f014095,5,1,7,1
1,f_f014100,2,1,2,1
