TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,ACTIVITY_ETC,ACTIVITY_DTL,RSVT_YN,EXPND_SE,ADMISSION_SE
f_f000693,2305250008,3,0,,갈맷길5코스1구간중 명지오션시티둘레길을 티비에서 보고 체크를 해두었다가 이번에 방문하여 맨발걷기 체험을 해보았다. 사진처럼 흙이 많이 소멸되고 잔자갈이 있어서 조금 힘들었지만 건강한 경험이 되었다.,N,5,1
f_f000693,2305260002,3,0,,병풍암석불사는 암벽에 불상을 조각하여 유명한 절이다. 외국인들도 많이 찾는 명소인듯. 석가탄신일을 맞아 부처님께 기도를 올릴수있는  뜻깊은 체험을 할 수있었다. 다만 흐린날씨였는데 마침 빗방울이 떨어져서 조용히 걸어 올라갈 수없었던게 아쉬웠다.,N,5,1
f_f000693,2305250005,3,1,,대한민국;이탈리아;독일;중국;네델란드 등 각국의 유명 조각가들의 작품 총20여점을 감상할수있는 귀한 시간이였습니다. 그리고 주변에 분수와 낙동강문화관과 전망대도 구경할 수 있었습니다. 다,N,5,2
f_f000693,2305250005,4,0,,,,,
f_f000693,2305250008,4,1,,,,,
f_f000693,2305250007,5,1,,,,,
f_f000693,2305260001,5,1,,,,,
f_f000693,2305250008,5,2,,,,,
f_f000693,2305260004,6,0,,크로와상전문점이 눈에 띄어서 얼른들어가 보니 역시나 주4일 영업을 하는걸 보아 맛집이 분명해 보였습니다 뺑오스틱크로와상 구입,N,1,
f_f000695,2305250004,1,0,,캐밥,Y,1,
f_f000695,2305250005,1,0,,씨악호떡 꿀치즈호떡 세트,N,1,
f_f000695,2305260002,1,0,,부산 물떡;비빔당면,N,1,
f_f000695,2305260004,1,0,,로즈마리 양갈비 스테이크,Y,1,
f_f000695,2305270001,1,0,,프로틴,N,1,
f_f000695,2305270003,1,0,,갈비 물냉면 세트,N,1,
f_f000695,2305270006,1,0,,푸딩 [구딩],N,1,
f_f000695,2305270007,1,0,,초코라떼,Y,4,
f_f000695,2305270008,1,0,,이베리코목살 세트,Y,1,
f_f000695,2305270009,1,0,,전복구이,Y,1,
f_f000695,2305260005,1,2,,제공되는 디저트. 과자;과일음료,Y,4,
f_f000695,2305260001,2,0,,옷,N,1,
f_f000695,2305260003,3,0,,다대포해수욕장에서 서핑활동을 했습니다,Y,1,1
f_f000695,2305260005,3,0,,광안대교 야경. 매주 흐리고 비가 왔는데 이번주는 비가 안와서 볼 수 있었어요,Y,1,2
f_f000695,2305270002,3,0,,UN기념공원 관광,Y,5,2
f_f000695,2305270005,3,0,,요트타고 오륙도 관광,Y,5,2
f_f000695,2305260003,3,1,,트레깅,N,5,2
f_f000695,2305270006,3,1,,오륙도 스카이워크 체험,Y,5,1
f_f000695,2305270010,3,1,,표,Y,5,2
f_f000695,2305270004,3,2,,혜성 아트베이;갤러리카페 향인정,N,5,2
f_f000695,2305270004,3,3,,트레깅,N,5,1
f_f000695,2305270004,4,0,,,,,
f_f000695,2305250002,4,1,,,,,
f_f000695,2305250005,4,1,,,,,
f_f000695,2305270002,4,1,,,,,
f_f000695,2305270009,4,1,,,,,
f_f000695,2305270006,4,3,,,,,
f_f000695,2305250007,5,0,,,,,
f_f000695,2305260007,5,0,,,,,
f_f000695,2305270004,5,1,,,,,
f_f000695,2305270007,5,1,,,,,
f_f000695,2305260004,5,2,,,,,
f_f000695,2305270006,5,2,,,,,
f_f000695,2305270009,5,2,,,,,
f_f000695,2305260005,5,3,,,,,
f_f000695,2305250002,6,0,,표를 샀습니다,Y,1,
f_f000695,2305250003,99,0,,,,,
f_f000696,2306040005,1,0,,용궁떡찜;콩절미탕수육;버터갈릭감자튀김;솔히또,N,1,
f_f000696,2306040006,1,0,,옥수수크림라떼;옥수수푸딩,N,1,
f_f000696,2306050002,1,0,,한우육회비빔밥정식,N,1,
f_f000696,2306050004,1,0,,옥시기슈패너;A슈페너;상하목장유기농주스;레드벨벳치즈케이크,N,1,
f_f000696,2306040002,1,3,,맥주;사이다;우유;시리얼,N,2,
f_f000696,2306040002,1,4,,대게,N,2,
f_f000696,2306050003,3,0,,미디어아트 관람,Y,1,2
f_f000696,2306040008,4,0,,,,,
f_f000696,2306040007,5,0,,,,,
f_f000696,2306040002,5,5,,,,,
f_f000697,2305280002,1,0,,하회탈 호두과자,Y,1,
f_f000697,2305280003,1,0,,가마솥옛강정 모듬(닭;새우;코다리강정),N,1,
f_f000697,2305280004,1,0,,거동탕수육 S,N,1,
f_f000697,2305280012,1,0,,모듬 막회 3인;소주1병,N,1,
f_f000697,2305290003,1,0,,물곰국 2인분,N,1,
f_f000697,2305280003,2,1,,묵호 시장 구경;농산물;강원도 떡,N,5,
f_f000697,2305280010,2,2,,닭강정;오징어순대;마늘빵 아이쇼핑,N,5,
f_f000697,2305280007,3,0,,하늘산책로 걷기,N,1,2
f_f000697,2305280009,3,0,,기도와 명상,N,1,2
f_f000697,2305290002,3,0,,암석과 동굴 구경,N,1,2
f_f000697,2305280008,4,0,,,,,
f_f000697,2305280011,4,0,,,,,
f_f000697,2305290001,4,0,,,,,
f_f000697,2305290006,4,0,,,,,
f_f000697,2305280006,4,1,,,,,
f_f000697,2305280009,4,1,,,,,
f_f000697,2305280010,4,1,,,,,
f_f000697,2305290005,4,1,,,,,
f_f000697,2305280013,5,0,,,,,
f_f000697,2305280002,5,1,,,,,
f_f000697,2305280005,5,2,,,,,
f_f000697,2305280005,6,1,,음식 포장 후 수변공원에서 바다보며 취식,N,5,
f_f000699,2305210004,1,0,,칼국수;비빔국수;육전,N,1,
f_f000699,2305210004,1,1,,음료,N,2,
f_f000699,2305210003,1,2,,아이스크림,N,2,
f_f000699,2305210002,1,5,,김밥,N,2,
f_f000699,2305210003,3,0,,문화재 관람,N,5,2
f_f000699,2305210003,4,1,,,,,
f_f000699,2305210002,4,4,,,,,
f_f000699,2305210002,5,2,,,,,
f_f000701,2305200006,1,0,,장칼국수,N,1,
f_f000701,2305200014,1,0,,웨지감자;자몽하이볼;어달크림소다,Y,1,
f_f000701,2305210005,1,0,,쿠엔크케익;로얄 밀크티라떼,N,1,
f_f000701,2305200008,1,1,,아몬드쿠키;아이스 아메리카노,N,1,
f_f000701,2305200002,1,2,,치킨(화락바베큐치킨 반/반 바베큐치킨),N,2,
f_f000701,2305200002,1,3,,맥주(예거라들러;하이네켄;산미구엘);과자(쫄병스낵;자가비),N,2,
f_f000701,2305210006,2,5,,뮤지엄굿즈(스티커;메모장),N,1,
f_f000701,2305200010,3,0,,입장하여 스카이워크 체험하고 전망대에서 전망 구경함.,N,1,1
f_f000701,2305210002,3,0,,스카이밸리입장;스카이사이클;자이언트슬라이드,N,1,2
f_f000701,2305210006,3,6,,연필박물관 입장,N,1,2
f_f000701,2305200005,4,0,,,,,
f_f000701,2305200007,4,0,,,,,
f_f000701,2305200009,4,0,,,,,
f_f000701,2305200011,4,0,,,,,
f_f000701,2305200012,4,0,,,,,
f_f000701,2305210003,4,0,,,,,
f_f000701,2305210004,4,0,,,,,
f_f000701,2305200010,4,1,,,,,
f_f000701,2305200013,4,3,,,,,
f_f000701,2305200008,5,0,,,,,
f_f000701,2305200002,5,1,,,,,
f_f000701,2305200009,5,1,,,,,
f_f000701,2305210004,5,1,,,,,
f_f000701,2305210005,5,1,,,,,
f_f000701,2305200004,7,1,,,,,
f_f000701,2305200007,7,1,,,,,
f_f000701,2305200003,99,1,,,,,
f_f000701,2305210007,99,4,,,,,
f_f000703,2305310002,1,0,,모듬생선구이,N,1,
f_f000703,2305310003,1,0,,두부푸딩,N,1,
f_f000703,2305300002,1,1,,막국수 편욱,N,1,
f_f000703,2305310005,2,0,,아스파라거스,N,1,
f_f000703,2305310004,2,1,,소독약,N,1,
f_f000703,2305290005,2,2,,주유,N,1,
f_f000703,2305290006,2,2,,모자,Y,1,
f_f000703,2305300004,3,0,,청간정과 자료관 관람.,Y,5,2
f_f000703,2305300003,4,0,,,,,
f_f000703,2305310004,4,0,,,,,
f_f000703,2305290006,4,1,,,,,
f_f000703,2305290003,5,0,,,,,
f_f000703,2305290005,5,0,,,,,
f_f000703,2305300001,5,0,,,,,
f_f000703,2305310005,5,1,,,,,
f_f000703,2305290002,5,2,,,,,
f_f000704,2305270002,1,0,,소고기.돼지고기.볶음밥.,Y,4,
f_f000704,2305280004,1,0,,닭강정.메일전병.배추전.닭발을 먹음.,Y,2,
f_f000704,2305290002,1,0,,롯데리아에서 불고기버거세트와 새우버거세트를 주문하여 먹음,N,1,
f_f000704,2305290002,1,2,,우유와 아이스크림,N,1,
f_f000704,2305280003,2,0,,일미닭강정에서 닭강정 중1박스 포장주문.,N,5,
f_f000704,2305280003,2,1,,미탄집에서 메일전병1인분. 배추전1인분 포장주문,N,5,
f_f000704,2305280003,2,2,,닭발1인분 포장주문,N,5,
f_f000704,2305280003,2,3,,중부내륙 카페에서 아이스아메리카노1잔과 아이스바닐라라떼 1잔을 테이크아웃함. 시장안 카페인데 커피값이 너무비싸고 커피양이 너무적었음.,N,1,
f_f000704,2305280001,3,0,,영월동굴 생태관과 고씨동굴 패키지 할인입장권을 네이버에서 사전예약하였습니다. 동굴생태관에서 고씨동굴에 관해 배우고 박쥐가족 어린이 뮤지컬도 볼수있어서 매우 유익한 시간이였습니다.,Y,1,2
f_f000704,2305280002,3,0,,고씨동굴을 입장하여 관람하였는데 약 한시간 정도 소요. 15분마다 입장인원을 50명으로 제한하고 있습니다. 동굴 내부가 통행이 좁은 부분이 있지만 그래서 더욱  자연동굴같고 실감났습니다. 특히 박쥐를 봤다는 후기가 많아서 기대하고 찾아보았지만 결국 보지못했네요.,Y,1,2
f_f000704,2305290001,3,0,,산에 올라 한반도지형 전망을 감상하였습니다. 입장료 무료 .주차비2000원발생.,N,1,2
f_f000704,2305270002,4,1,,,,,
f_f000704,2305290001,4,1,,,,,
f_f000704,2305290002,5,1,,,,,
f_f000704,2305270002,5,2,,,,,
f_f000705,2305160003,1,0,,커피;빵,N,1,
f_f000705,2305160004,1,0,,페퍼민트 티,N,1,
f_f000705,2305160005,2,0,,니트;조끼;티셔추,N,5,
f_f000705,2305160003,2,1,,책,N,5,
f_f000705,2305160004,5,1,,,,,
f_f000705,2305160003,5,2,,,,,
f_f000705,2305160006,6,0,,주차비 정산,N,1,
f_f000707,2306030004,1,0,,조개구이;음료 등,N,1,
f_f000707,2306030005,1,0,,도넛,N,1,
f_f000707,2306030007,1,0,,맥주;통닭,N,1,
f_f000707,2306040002,1,0,,뷔페;맥주,Y,1;3,
f_f000707,2306050002,1,0,,햄버거,Y,1,
f_f000707,2306050003,1,0,,빵,N,1,
f_f000707,2306050004,1,0,,전복죽,Y,1,
f_f000707,2306050001,2,0,,피규어,N,1,
f_f000707,2306030002,4,0,,,,,
f_f000707,2306030006,4,0,,,,,
f_f000707,2306040001,4,0,,,,,
f_f000707,2306030003,5,0,,,,,
f_f000707,2306030008,5,0,,,,,
f_f000707,2306040003,5,0,,,,,
f_f000707,2306040002,5,1,,,,,
f_f000708,2305270004,1,0,,갈비;솥밥,Y,1,
f_f000708,2305280001,1,0,,대구탕,N,1,
f_f000708,2305280003,1,0,,빵;라떼,N,1,
f_f000708,2305280004,1,0,,소고기;된장죽,N,1,
f_f000708,2305290001,1,0,,수육백반;돼지국밥,N,1,
f_f000708,2305290002,1,0,,우도땅콩커피,Y,1,
f_f000708,2305270005,4,0,,,,,
f_f000708,2305270006,4,0,,,,,
f_f000708,2305280002,4,0,,,,,
f_f000708,2305270002,5,0,,,,,
f_f000708,2305270003,5,0,,,,,
f_f000708,2305280005,5,0,,,,,
f_f000708,2305280007,5,0,,,,,
f_f000709,2305270003,1,0,,옹심이;메밀전병,N,1,
f_f000709,2305270005,1,0,,아이스 아메리카노,Y,1,
f_f000709,2305270008,1,0,,아이스 아메리카노;옥수수커피,N,1,
f_f000709,2305270009,1,0,,소금구이닭갈비;고추장닭갈비;더덕구이;볶음밥;소주;맥주,N,1,
f_f000709,2305270010,1,0,,닭뚝배기전골;육회김밥;머루하이볼;동해소주;소주,Y,1,
f_f000709,2305280002,1,0,,막국수;감자전;녹두전,N,1,
f_f000709,2305280003,1,0,,감자빵;피자감자빵;치즈감자빵;아이스아메리카노,N,1,
f_f000709,2305280001,1,1,,망고패션티,N,1,
f_f000709,2305270012,2,0,,술;컵라면;과자;아이스크림;빵,N,1,
f_f000709,2305270007,3,0,,초원 구경;양;소;공작새;토끼 구경;토끼와 소 먹이주기 체험,N,1,1
f_f000709,2305270004,4,0,,,,,
f_f000709,2305270007,4,1,,,,,
f_f000709,2305270006,5,0,,,,,
f_f000709,2305280001,5,0,,,,,
f_f000709,2305270005,5,1,,,,,
f_f000709,2305270008,5,1,,,,,
f_f000709,2305280003,5,1,,,,,
f_f000709,2305280005,7,1,,,,,
f_f000709,2305280004,99,1,,,,,
f_f000709,2305270002,99,2,,,,,
f_f000711,2305220005,1,3,,컵라면;삼각김밥,Y,4,
f_f000711,2305220002,3,0,,역사유적 방문,N,5,2
f_f000711,2305220003,3,0,,한옥 관람,N,5,2
f_f000711,2305220004,4,0,,,,,
f_f000711,2305220003,4,1,,,,,
f_f000711,2305220007,7,0,,,,,
f_f000711,2305220005,7,2,,,,,
f_f000713,2305260003,1,0,,콩국+빵;군만두;새우교자;오이무침,N,1,
f_f000713,2305260005,1,0,,구운피스타치오,N,1,
f_f000713,2305260007,1,0,,코젤생맥주;블랑생맥주;파인애플샤베트,N,1,
f_f000713,2305270001,1,0,,런치세트;하이볼,Y,1,
f_f000713,2305270002,1,0,,토마토바질 치즈;귤꽃 백차,N,1,
f_f000713,2305270006,1,0,,돼지국밥,N,1,
f_f000713,2305280001,1,0,,가지튀김;소룡포;부추새우교자;하가우,N,1,
f_f000713,2305280002,1,1,,고망고 - 망고in망고,N,1,
f_f000713,2305270007,1,2,,벌집아이스크림,N,1,
f_f000713,2305270004,3,0,,요트투어,Y,1,2
f_f000713,2305270003,3,1,,밀락더마켓,Y,5,2
f_f000713,2305270003,4,0,,,,,
f_f000713,2305270005,4,0,,,,,
f_f000713,2305280002,4,0,,,,,
f_f000713,2305260006,4,1,,,,,
f_f000713,2305270007,4,1,,,,,
f_f000713,2305270008,5,0,,,,,
f_f000713,2305270005,5,1,,,,,
f_f000713,2305260004,6,1,,체크인,Y,5,
f_f000713,2305260008,99,0,,,,,
f_f000713,2305260009,99,0,,,,,
f_f000713,2305280005,99,0,,,,,
f_f000713,2305280004,99,1,,,,,
f_f000713,2305260002,99,2,,,,,
f_f000717,2305200002,1,0,,닭숫불고기,Y,1,
f_f000717,2305200005,1,0,,달기약수 토종닭백숙,Y,1,
f_f000717,2305210001,1,2,,아메리카노;자몽,Y,1,
f_f000717,2305190009,2,0,,삼송옥수수빵,N,1,
f_f000717,2305190002,3,0,,경상감영공원 선화당과 징청각 관람,N,5,2
f_f000717,2305190003,3,0,,대구근대역사관에서 조선식산은행;역사연표실;부영버스;근대문화 등 관람,N,5,2
f_f000717,2305190004,3,0,,한의학의 역사와 한약제 및 사람체질에 대해서 관람하고 전통의상 체험 진행,N,5,1
f_f000717,2305190005,3,0,,대구제일교회 기독교역사관 관람,N,5,2
f_f000717,2305190006,3,0,,대구 최초의 서양식 건물에 대한 역사적 내용 및 관람,N,5,2
f_f000717,2305190008,3,0,,이상화 민족시인의 역사에 대한 내용 관람,N,5,2
f_f000717,2305190005,3,1,,기독교역사관앞 대구 구 교남 YMCA회관 역사 관람,N,5,2
f_f000717,2305190008,3,1,,서상돈고택에서 국채보상운동을 이끈 선생의 일대기 및 역사내용 관람,N,5,2
f_f000717,2305200003,3,1,,드라마촬영지로 유명한 주산지 관람 및 산책,N,5,2
f_f000717,2305190007,3,2,,청라언덕길 의료박물관(선교사 챔니스 주택);의료선교박물관(선교사 스윗즈 주택);교육역사박물관(선교사 블레어 주택),N,5,2
f_f000717,2305190008,3,2,,두사충 뽕나무골목에서 이순신장군과의 관계에 대한 역사적 내용 관람,N,5,2
f_f000717,2305190008,3,3,,김원일의마당깊은집에서 소설가의 일대기 작품들 관람,N,5,2
f_f000717,2305210001,4,0,,,,,
f_f000717,2305190007,4,1,,,,,
f_f000717,2305200004,4,1,,,,,
f_f000720,2305270003,1,0,,고기,Y,4,
f_f000720,2305270005,1,0,,라면등 야식(집에서 가져옴),Y,4,
f_f000720,2305280002,1,0,,분식류,Y,1,
f_f000720,2305290002,1,0,,돈까스 아이스크림,Y,1,
f_f000720,2305270002,1,1,,호두과자 델리만쥬 음료,N,1,
f_f000720,2305290001,1,2,,군밤 오미자에이드 커피,N,1,
f_f000720,2305280003,2,0,,저녁거리 및 간식 구매,Y,1,
f_f000720,2305270004,3,0,,체험형 키즈카페 여러가지 체험을 하였음,Y,1,1
f_f000720,2305280004,3,0,,수영 및 사우나,N,1,1
f_f000720,2305280001,3,1,,곤충과 동물 관찰 및 먹이주기,Y,1,2
f_f000720,2305290001,3,3,,소금산 출렁다리 울렁다리 체험,Y,1,1
f_f000720,2305290003,4,1,,,,,
f_f000720,2305280005,5,0,,,,,
f_f000720,2305270003,5,1,,,,,
f_f000720,2305270005,5,1,,,,,
f_f000721,2306050002,1,0,,특 오징어물회;특오징어회덮밥,N,1,
f_f000721,2306050005,1,0,,삼겹살 갈비살 라면 맥주 소주,Y,1,
f_f000721,2306060001,1,0,,횡태정식,N,1,
f_f000721,2306060002,3,0,,Av카트체험,N,1,1
f_f000721,2306050003,4,0,,,,,
f_f000721,2306050004,4,0,,,,,
f_f000721,2306060003,4,1,,,,,
f_f000721,2306050006,5,0,,,,,
f_f000723,2305270002,1,0,,해물탕정식,Y,1,
f_f000723,2305270003,1,0,,널서리커피;구조라에이드;몽돌쇼콜라,N,1,
f_f000723,2305270004,1,0,,충무김밥,N,1,
f_f000724,2305260003,1,0,,식혜,N,1,
f_f000724,2305260004,1,0,,모듬회 해산물 돈까스 맥주 소주 콜라,Y,1,
f_f000724,2305270003,1,0,,커피,N,1,
f_f000724,2305270007,1,0,,소고기 맥주 소주 냉면 된장찌개,Y,1,
f_f000724,2305280002,1,0,,모두부 식혜 육회비빔밥,N,1,
f_f000724,2305280004,1,0,,육개장 핫도그 우동,N,1,
f_f000724,2305270004,1,3,,치즈케이크 모밀소바,N,1,
f_f000724,2305270005,2,0,,아이옷,N,1,
f_f000724,2305270006,2,0,,주유,N,1,
f_f000724,2305270004,3,0,,외도 관람,N,1,2
f_f000724,2305280003,3,1,,온천욕,N,1,2
f_f000724,2305270004,4,1,,,,,
f_f000724,2305280003,5,0,,,,,
f_f000724,2305260003,5,1,,,,,
f_f000724,2305270003,5,1,,,,,
f_f000724,2305270004,5,2,,,,,
f_f000724,2305270002,7,0,,,,,
f_f000726,2305270002,1,0,,소고기국밥,N,1,
f_f000726,2305280003,1,0,,오리불고기,Y,1,
f_f000726,2305280005,1,0,,커피,N,1,
f_f000726,2305270007,1,1,,김밥 두유,N,2,
f_f000726,2305270004,1,2,,커피와 빵,N,1,
f_f000726,2305280004,2,1,,망개떡,N,1,
f_f000726,2305270005,3,0,,낙화축제관람,N,5,2
f_f000726,2305270003,4,0,,,,,
f_f000726,2305280001,4,0,,,,,
f_f000726,2305280002,4,0,,,,,
f_f000726,2305270004,4,1,,,,,
f_f000726,2305270004,5,0,,,,,
f_f000726,2305270007,5,0,,,,,
f_f000726,2305270003,5,2,,,,,
f_f000728,2305270004,1,0,,삼겹살;와인;어묵탕;라면;과일;김치찌게;쭈꾸미볶음,Y,4,
f_f000728,2305280001,1,0,,짜장짬뽕탕수육,N,1,
f_f000728,2305280003,1,0,,커피;브레드,N,1,
f_f000728,2305280001,1,1,,커피,N,1,
f_f000728,2305280002,2,0,,우산,N,1,
f_f000728,2305270001,2,2,,친구의퇴직축하꽃다발,N,1,
f_f000728,2305270001,4,0,,,,,
f_f000728,2305280004,4,0,,,,,
f_f000728,2305270004,5,1,,,,,
f_f000728,2305280005,7,0,,,,,
f_f000728,2305280006,7,0,,,,,
f_f000728,2305270001,7,1,,,,,
f_f000731,2306030002,1,0,,스님짜장  버섯탕수,N,1,
f_f000731,2306030004,1,0,,꽈배기 라떼,Y,1,
f_f000731,2306030006,1,0,,삼겹살 촌두부,N,1,
f_f000731,2306040002,1,0,,산채한정식,Y,1,
f_f000731,2306030003,4,0,,,,,
f_f000731,2306040003,4,0,,,,,
f_f000731,2306030007,5,0,,,,,
f_f000731,2306030005,6,0,,라운딩,Y,1,
f_f000731,2306040001,6,0,,라운딩,Y,5,
f_f000731,2306040003,6,2,,성보박물관및 대웅전 관람,N,1,
f_f000733,2305220004,1,0,,아메리카노,N,1,
f_f000733,2305220005,1,0,,뇨끼,N,1,
f_f000733,2305220007,1,0,,차,N,1,
f_f000733,2305220008,1,0,,아메리카노,N,1,
f_f000733,2305220009,3,0,,연등축제 관람,N,5,2
f_f000733,2305220002,7,0,,,,,
f_f000733,2305220003,7,0,,,,,
f_f000733,2305220010,7,0,,,,,
f_f000733,2305220011,7,0,,,,,
f_f000734,2305210004,1,0,,채식 정식. 샐러드 잡채 연잎밥 야채튀김 단호박식혜,Y,1,
f_f000734,2305210005,1,1,,상하목장 아이스크림 토핑,N,1,
f_f000734,2305200006,1,2,,스벅 음료 얼그레이  케이크,N,1,
f_f000734,2305200007,3,0,,동궁과 월지 문화재 입장 후 문화재 시설 및 야경 관람,N,1,2
f_f000734,2305200005,3,1,,대릉원 입장 미디어 아트쇼 관람;전통마을 체험;월성 역사지구 문화재 관람,Y,5,1
f_f000734,2305210002,3,1,,불국사 입장 및 사찰 내부 불상 사리 석탑 등 문화재 관람,N,5,2
f_f000734,2305200005,4,0,,,,,
f_f000734,2305200008,4,0,,,,,
f_f000734,2305210001,4,0,,,,,
f_f000734,2305210002,4,0,,,,,
f_f000734,2305210005,4,0,,,,,
f_f000734,2305210006,4,0,,,,,
f_f000734,2305200003,4,1,,,,,
f_f000734,2305200002,5,0,,,,,
f_f000734,2305200003,5,0,,,,,
f_f000734,2305200006,5,0,,,,,
f_f000735,2306030002,1,0,,이삭토스트에서 토스트를 먹음,N,1,
f_f000735,2306030007,1,0,,뚱보할매김밥집에서 충무김밥 먹음,N,1,
f_f000735,2306030009,1,0,,아이스아메리카노 패션후르츠에이드,N,1,
f_f000735,2306030010,1,0,,회오리감자와 슬러쉬,N,1,
f_f000735,2306030012,1,0,,반다찌세트와 술 - 회와 여러 해산물을 먹었다. 전복회 멍게 해삼 장어구이 고등어구이 홍합탕 등등,Y,1,
f_f000735,2306030013,1,0,,돈까스와 해물라면 위스키하이볼,N,1,
f_f000735,2306040003,1,0,,후지산 초밥 가게에서 회전초밥을 먹음,N,1,
f_f000735,2306030008,1,1,,워터프론트에서 하이볼과 맥주마심,N,1,
f_f000735,2306030009,1,2,,찰옥수수빵,N,2,
f_f000735,2306030002,1,4,,딸기주스와 커피,N,1,
f_f000735,2306030008,2,0,,아이쇼핑-소품샵에서 가방에 달수있는 키링구경,N,5,
f_f000735,2306030007,2,1,,아이쇼핑함- 꿀빵,N,5,
f_f000735,2306030013,2,1,,꿀빵,N,1,
f_f000735,2306030010,4,1,,,,,
f_f000735,2306030003,5,0,,,,,
f_f000735,2306030006,5,0,,,,,
f_f000735,2306030011,5,0,,,,,
f_f000735,2306040002,5,0,,,,,
f_f000735,2306030004,5,1,,,,,
f_f000735,2306030009,5,1,,,,,
f_f000735,2306040001,6,1,,버스표 구매,Y,1,
f_f000735,2306030002,6,3,,시외버스탑승,Y,5,
f_f000735,2306030004,7,0,,,,,
f_f000735,2306030005,7,0,,,,,
f_f000735,2306040001,7,0,,,,,
f_f000735,2306030002,7,1,,,,,
f_f000735,2306040002,7,1,,,,,
f_f000735,2306040003,7,1,,,,,
f_f000736,2306030005,1,0,,간장 베이스 소갈비찜과 해물파전 그리구 한우짜글이가 나오는 포석소갈비찜 2인 세트;그리고 스프라이트 355ml 1캔,N,1,
f_f000736,2306030006,1,0,,십원빵 1개,N,1,
f_f000736,2306030008,1,0,,신라칼낙지 2인분. 매운 양념의 칼국수에 낙지가 들어있음. 같은 소스에 비벼먹을수 있는 비빔밥 제공. 쥬시쿨;제로콜라,Y,1,
f_f000736,2306040001,1,0,,조식뷔폐(한명은 쿠폰);소세지;스크럼블에그;불고기;라면;샐러드 류;각종 빵 요거트 등 다양한 매뉴가 있었습니다.,N,1,
f_f000736,2306040005,1,0,,카푸치노;유자 패션 피지오;파스트라미 햄치즈 샌드위치,N,1,
f_f000736,2306040006,1,0,,경주게장정식 2인 / 간장게장 2마리;양념게장 2마리;전복장 2마리;새우장 2마리;찰솥밥;된장찌게,N,1,
f_f000736,2306030006,1,1,,옥수수 맛 아이스크림,N,1,
f_f000736,2306030006,1,2,,황남 쫀드기 3000원어치,N,1,
f_f000736,2306030008,2,1,,소품;보석 모양 냉장고용 마그네틱,N,1,
f_f000736,2306040005,2,1,,경주 샌드 2박스(1박스;8개입),N,1,
f_f000736,2306030006,2,3,,경주 특색이 묻어나는 코르크 컵받침 2개,N,1,
f_f000736,2306030003,3,0,,경주국립빅물관에서 천마 다시만나다 특별전시 관람,N,5,2
f_f000736,2306030009,3,0,,대릉원 미디어아트 행사. 릉을 활용한 다양한 미디어 아트 및 나무에 설치된 조명 및 조형물을 관람,N,5,2
f_f000736,2306040003,4,0,,,,,
f_f000736,2306030002,4,1,,,,,
f_f000736,2306030004,5,0,,,,,
f_f000736,2306030007,5,0,,,,,
f_f000736,2306040002,5,0,,,,,
f_f000736,2306040005,5,2,,,,,
f_f000736,2306030007,6,1,,체크인,Y,5,
f_f000736,2306040003,6,1,,인스타 핫플레이스 사진촬영,N,5,
f_f000736,2306030002,7,0,,,,,
f_f000738,2306010002,1,0,,한우불고기 비빔밥;돼지고기 김치찌개 . 커피;생수,N,1,
f_f000738,2306010004,1,0,,물회,N,1,
f_f000738,2306010010,1,0,,해물탕,N,1,
f_f000738,2306020001,1,0,,콩나물국밥;김치콩나물국밥,N,1,
f_f000738,2306020008,1,0,,가오리회비빔막국수;비빔막국수,N,1,
f_f000738,2306030003,1,0,,홍합장칼국수,N,1,
f_f000738,2306030001,1,1,,소머리국밥,N,1,
f_f000738,2306020006,2,0,,수산물 횟감,N,1,
f_f000738,2306030001,2,0,,깻잎;호박;햇감자,N,1,
f_f000738,2306030002,2,0,,닭강정,N,1,
f_f000738,2306020006,2,1,,횟감으로 식사및 매운탕,N,1,
f_f000738,2306010003,4,0,,,,,
f_f000738,2306010005,4,0,,,,,
f_f000738,2306010007,4,0,,,,,
f_f000738,2306010008,4,0,,,,,
f_f000738,2306020002,4,0,,,,,
f_f000738,2306020004,4,0,,,,,
f_f000738,2306020005,4,0,,,,,
f_f000738,2306020007,4,0,,,,,
f_f000738,2306020009,4,0,,,,,
f_f000738,2306010006,4,1,,,,,
f_f000738,2306010011,4,1,,,,,
f_f000738,2306020003,4,1,,,,,
f_f000738,2306010012,5,0,,,,,
f_f000738,2306020010,5,0,,,,,
f_f000738,2306030004,5,0,,,,,
f_f000738,2306010009,5,1,,,,,
f_f000738,2306010003,7,1,,,,,
f_f000739,2306020002,1,0,,낙지볶음,N,2,
f_f000739,2306030002,1,0,,햄버거;감자튀김;아이스크림,N,1,
f_f000739,2306030004,1,0,,콩국수;서리태순두부,N,1,
f_f000739,2306030003,2,0,,인도의상 및 소품 아이쇼핑,N,5,
f_f000739,2306030004,2,1,,벌꿀 등 식료품 아이쇼핑,N,5,
f_f000739,2306030001,3,2,,조개줍기;해초류 건지기;조약돌 줍기 등,N,5,2
f_f000739,2306030001,4,0,,,,,
f_f000739,2306020002,4,1,,,,,
f_f000739,2306030001,5,1,,,,,
f_f000739,2306020002,5,2,,,,,
f_f000739,2306020002,6,3,,수영;스파;야간 산책;석양 및 야경 관찰;sns용 사진촬영;휴식,Y,5,
